Timestamp, Slab Core Average Heat Flux [W/m2], Slab Core Average Temperature [K], Slab Core Average Effective Temperature [C], Slab Core Total Heat Transfer Rate [W], Slab Perimeter Average Heat Flux [W/m2], Slab Perimeter Average Temperature [K], Slab Perimeter Average Effective Temperature [C], Slab Perimeter Total Heat Transfer Rate [W], Slab Average Heat Flux [W/m2], Slab Average Temperature [K], Slab Total Heat Transfer Rate [W]
2015-Jan-04 03:00:00, 1.8715272977735697, 295.00978942468225, 21.667721572708754, 689.00026727849433, 16.392520848608005, 292.48627117518248, 17.653968025466781, 455.67354773331613, 2.8909824061269216, 294.83262430430193, 1144.6738150118103
2015-Jan-04 04:00:00, 1.8712083165928135, 295.00985206907666, 21.667816952949558, 688.88283478415701, 16.310122172435953, 292.50010743519846, 17.676260553663653, 453.38305822004304, 2.8849009704654835, 294.83365393368649, 1142.2658930042001
2015-Jan-04 05:00:00, 1.8708558288892192, 295.00992111819039, 21.667922176558964, 688.75306690832758, 16.232025798707522, 292.51321898864524, 17.69738684607081, 451.21216260181581, 2.8790904263641774, 294.83463863968149, 1139.9652295101434
2015-Jan-04 06:00:00, 1.8704713836975322, 295.00999627464358, 21.66803678718534, 688.61153392607218, 16.158528366963605, 292.52555585123059, 17.717266475388705, 449.16910676059774, 2.8735730398646719, 294.83557463660753, 1137.7806406866698
2015-Jan-04 07:00:00, 1.8700568285820427, 295.0100771839281, 21.668160240712016, 688.45891601570895, 16.089763319281836, 292.53709561362444, 17.73586333762546, 447.2576000724813, 2.8683598972034181, 294.83646002158423, 1135.7165160881902
2015-Jan-04 08:00:00, 1.869614263077664, 295.01016344333931, 21.668291918966901, 688.29598611820336, 16.025609233552672, 292.54785901016857, 17.753210628220174, 445.47426728823302, 2.8634444260037966, 294.83729587584611, 1133.7702534064365
2015-Jan-04 09:00:00, 1.8691459739093501, 295.01025461439673, 21.668431148791527, 688.12358608828356, 15.965405795913387, 292.55795814115584, 17.769488213009616, 443.80075323458681, 2.8587823947169566, 294.8380896617652, 1131.9243393228703
2015-Jan-04 10:00:00, 1.8686543391220007, 295.01035024121973, 21.668577230255334, 687.94259139999338, 15.907670427366918, 292.56764454757518, 17.785099784524238, 442.19584570033811, 2.8542719290832426, 294.83885861505297, 1130.1384371003314
2015-Jan-04 11:00:00, 1.8681416839155269, 295.01044987815351, 21.668729479076934, 687.75385807256487, 15.849790894933067, 292.57736134637815, 17.800756543423411, 440.58693074888828, 2.84973179766896, 294.83963343063488, 1128.3407888214531
2015-Jan-04 12:00:00, 1.8676100789708681, 295.01055312840913, 21.668887285961215, 687.55814842441157, 15.78822875612089, 292.58770856680962, 17.817421656080448, 438.87564799636533, 2.8449155072928969, 294.84045586499377, 1126.4337964207768
